1457,1909
1458,1671
1458,1692
1458,1901
1462,1692
1462,1720
1462,1950
1463,1692
1464,1496
1464,1916
1464,1962
1465,1505
1467,1637
1472,1505
1472,1542
1472,1572
1472,1578
1472,1652
1472,1692
1472,1706
1472,1707
1472,1720
1472,1765
1472,1799
1472,1814
1472,1953
1473,1880
1480,1711
1480,1959
1481,1872
1488,1611
1488,1612
1488,1653
1488,1814
1489,1688
1489,1924
1496,1506
1496,1521
1496,1529
1496,1536
1496,1600
1496,1623
1496,1692
1496,1736
1496,1833
1496,1904
1497,1565
1497,1866
1499,1713
1500,1769
1502,1523
1505,1516
1505,1539
1505,1572
1505,1612
1505,1655
1505,1656
1505,1692
1505,1713
1505,1722
1505,1728
1505,1761
1505,1866
1505,1869
1505,1911
1505,1935
1505,1973
1505,1997
1506,1512
1506,1692
1506,1736
1506,1745
1506,1945
1508,1539
1510,1987
1512,1620
1512,1829
1513,1692
1514,1555
1516,1740
1516,1861
1517,1811
1517,1976
1518,1586
1518,1655
1521,1554
1521,1600
1521,1692
1523,1655
1523,1692
1523,1698
1523,1713
1523,1928
1524,1871
1526,1650
1527,1866
1529,1759
1531,1839
1535,1672
1535,1734
1535,1901
1538,1603
1539,1571
1539,1655
1539,1692
1539,1724
1539,1732
1539,1761
1539,1764
1539,1769
1539,1771
1539,1792
1539,1850
1539,1903
1539,1981
1540,1625
1540,1708
1540,1953
1541,1714
1543,1692
1549,1675
1549,1784
1552,1691
1552,1801
1552,1848
1556,1653
1557,1655
1558,1586
1560,1572
1562,1944
1562,1997
1564,1692
1564,1764
1565,1897
1568,1692
1572,1692
1572,1697
1572,1701
1572,1702
1572,1814
1572,1848
1572,1942
1574,1655
1574,1943
1577,1765
1582,1980
1583,1692
1585,1997
1586,1720
1593,1767
1599,1833
1600,1869
1605,1911
1618,1655
1619,1766
1621,1833
1624,1726
1629,1866
1631,1655
1631,1835
1633,1845
1634,1639
1635,1692
1639,1655
1643,1869
1651,1760
1653,1850
1653,1953
1655,1692
1655,1694
1655,1697
1655,1709
1655,1713
1655,1793
1655,1816
1655,1836
1655,1903
1655,1963
1655,1997
1656,1818
1656,1872
1657,1713
1664,1732
1666,1989
1671,1692
1674,1692
1675,1806
1677,1833
1681,1822
1685,1714
1689,1872
1692,1698
1692,1711
1692,1713
1692,1720
1692,1736
1692,1755
1692,1766
1692,1767
1692,1768
1692,1784
1692,1789
1692,1807
1692,1811
1692,1817
1692,1833
1692,1836
1692,1844
1692,1848
1692,1850
1692,1854
1692,1866
1692,1871
1692,1872
1692,1886
1692,1890
1692,1893
1692,1924
1692,1945
1692,1964
1692,1967
1692,1969
1692,1983
1692,1995
1692,1997
1692,1998
1693,1811
1693,1874
1694,1903
1694,1955
1695,1850
1697,1778
1697,1800
1700,1761
1703,1736
1708,1787
1713,1945
1713,1996
1720,1884
1720,1996
1736,1744
1736,1784
1736,1911
1736,1959
1744,1893
1746,1766
1754,1761
1755,1771
1755,1808
1755,1974
1761,1784
1761,1996
1764,1935
1766,1787
1769,1904
1779,1850
1784,1879
1784,1903
1784,1928
1792,1799
1792,1886
1798,1998
1801,1854
1811,1848
1814,1896
1833,1917
1833,1918
1833,1986
1836,1997
1838,1911
1848,1866
1848,1923
1858,1935
1866,1870
1867,1980
1872,1963
1874,1962
1886,1908
1911,1977
1924,1983
1952,1976
1977,1983
2000,453
2000,625
2000,1669
